source_ip,destination_ip,protocol,port,bytes,label,timestamp
10.0.0.4,8.8.4.4,ICMP,22,90457,DoS-GoldenEye,2024-01-05T17:53:12
10.0.0.3,8.8.4.4,TCP,443,76087,BENIGN,2024-01-07T06:07:08
192.168.1.10,8.8.4.4,ICMP,25,93244,BENIGN,2024-01-07T21:21:07
192.168.1.8,9.9.9.9,UDP,8080,41286,DoS-Hulk,2024-01-06T11:12:00
192.168.1.4,9.9.9.9,UDP,53,87393,BENIGN,2024-01-07T16:49:45
192.168.1.8,8.8.4.4,TCP,443,88860,BENIGN,2024-01-01T11:20:34
10.0.0.2,1.1.1.1,TCP,53,85579,BENIGN,2024-01-02T04:30:15
10.0.0.4,9.9.9.9,UDP,53,12410,DoS-GoldenEye,2024-01-03T08:18:15
192.168.1.1,8.8.8.8,UDP,8080,70171,BENIGN,2024-01-03T15:28:17
192.168.1.3,1.1.1.1,TCP,80,93881,BENIGN,2024-01-07T01:56:28
192.168.1.1,1.1.1.1,TCP,53,76337,BENIGN,2024-01-05T03:03:06
192.168.1.9,8.8.4.4,ICMP,3389,5764,BENIGN,2024-01-03T06:33:04
10.0.0.3,1.1.1.1,ICMP,3389,51557,BENIGN,2024-01-04T19:46:05
192.168.1.8,1.1.1.1,UDP,25,88045,BENIGN,2024-01-05T00:24:53
192.168.1.5,9.9.9.9,TCP,443,77987,DoS-GoldenEye,2024-01-01T15:37:15
192.168.1.3,1.1.1.1,UDP,53,63971,BENIGN,2024-01-01T21:47:51
10.0.0.3,8.8.4.4,TCP,8080,31953,BENIGN,2024-01-05T07:57:53
192.168.1.6,9.9.9.9,TCP,80,4916,BENIGN,2024-01-01T11:55:43
192.168.1.8,8.8.4.4,TCP,80,54900,BENIGN,2024-01-04T18:03:06
10.0.0.5,8.8.4.4,ICMP,443,61717,BENIGN,2024-01-05T18:04:11
192.168.1.3,8.8.8.8,ICMP,8080,32773,BENIGN,2024-01-02T03:09:33
192.168.1.3,9.9.9.9,ICMP,25,99167,Brute Force,2024-01-01T04:09:22
192.168.1.6,8.8.8.8,UDP,25,53213,PortScan,2024-01-02T06:06:29
192.168.1.3,1.1.1.1,ICMP,25,31145,DDoS,2024-01-01T07:41:37
192.168.1.5,8.8.4.4,UDP,8080,91191,BENIGN,2024-01-05T06:43:53
192.168.1.1,8.8.4.4,UDP,443,42546,BENIGN,2024-01-05T03:03:50
192.168.1.1,1.1.1.1,UDP,80,92596,BENIGN,2024-01-05T00:56:37
192.168.1.8,9.9.9.9,UDP,3389,70739,BENIGN,2024-01-04T18:45:50
192.168.1.4,1.1.1.1,ICMP,80,64083,DDoS,2024-01-05T23:24:15
192.168.1.4,8.8.8.8,UDP,25,53978,PortScan,2024-01-01T10:18:03
192.168.1.3,1.1.1.1,UDP,8080,49518,BENIGN,2024-01-02T17:23:40
192.168.1.7,8.8.8.8,TCP,25,24185,Brute Force,2024-01-02T19:35:36
192.168.1.8,8.8.4.4,UDP,25,3162,BENIGN,2024-01-05T20:37:41
10.0.0.3,8.8.8.8,UDP,25,60685,BENIGN,2024-01-01T06:55:11
192.168.1.2,8.8.4.4,ICMP,22,22728,DDoS,2024-01-01T11:15:51
192.168.1.10,1.1.1.1,UDP,443,80263,BENIGN,2024-01-01T09:39:35
192.168.1.10,9.9.9.9,TCP,22,50220,BENIGN,2024-01-03T05:06:17
192.168.1.9,1.1.1.1,ICMP,80,99047,DoS-Hulk,2024-01-03T19:20:42
10.0.0.1,8.8.8.8,ICMP,8080,20750,BENIGN,2024-01-05T14:04:42
192.168.1.10,1.1.1.1,TCP,22,44294,DoS-GoldenEye,2024-01-03T17:20:28
192.168.1.2,1.1.1.1,TCP,53,5621,BENIGN,2024-01-01T16:12:36
192.168.1.3,1.1.1.1,ICMP,80,85607,DDoS,2024-01-06T14:56:46
192.168.1.5,1.1.1.1,UDP,3389,7196,BENIGN,2024-01-04T19:54:45
192.168.1.9,8.8.4.4,UDP,25,71072,BENIGN,2024-01-07T11:57:37
10.0.0.3,1.1.1.1,ICMP,80,8244,DDoS,2024-01-05T20:34:30
192.168.1.3,8.8.8.8,TCP,80,55332,BENIGN,2024-01-07T17:11:28
192.168.1.5,8.8.4.4,UDP,25,55030,BENIGN,2024-01-05T10:30:37
192.168.1.6,1.1.1.1,ICMP,443,64465,BENIGN,2024-01-05T22:56:27
192.168.1.10,9.9.9.9,ICMP,3389,2649,BENIGN,2024-01-06T04:15:08
192.168.1.5,9.9.9.9,TCP,25,82364,DDoS,2024-01-04T02:52:37
192.168.1.6,1.1.1.1,UDP,53,28610,DDoS,2024-01-06T11:57:35
10.0.0.2,8.8.4.4,UDP,53,71856,BENIGN,2024-01-07T12:13:16
192.168.1.8,8.8.8.8,ICMP,25,79529,BENIGN,2024-01-04T07:23:45
192.168.1.8,9.9.9.9,UDP,3389,7028,BENIGN,2024-01-06T06:24:17
10.0.0.5,9.9.9.9,TCP,8080,40249,BENIGN,2024-01-02T21:09:55
192.168.1.1,1.1.1.1,ICMP,3389,19318,BENIGN,2024-01-05T20:48:55
192.168.1.2,9.9.9.9,UDP,22,57450,BENIGN,2024-01-01T07:49:09
192.168.1.4,9.9.9.9,TCP,25,67726,BENIGN,2024-01-06T03:34:13
192.168.1.7,9.9.9.9,ICMP,8080,1486,BENIGN,2024-01-03T10:37:21
10.0.0.4,9.9.9.9,UDP,443,61959,BENIGN,2024-01-05T11:05:42
192.168.1.3,9.9.9.9,ICMP,8080,25122,BENIGN,2024-01-02T11:53:15
10.0.0.3,8.8.4.4,TCP,8080,89846,DDoS,2024-01-05T09:08:17
192.168.1.6,8.8.4.4,TCP,3389,52385,BENIGN,2024-01-01T05:14:40
192.168.1.10,8.8.8.8,ICMP,8080,89348,BENIGN,2024-01-04T04:13:23
192.168.1.9,9.9.9.9,TCP,25,15632,BENIGN,2024-01-06T17:16:14
192.168.1.9,9.9.9.9,UDP,3389,13570,BENIGN,2024-01-05T10:54:07
192.168.1.8,9.9.9.9,ICMP,22,95065,BENIGN,2024-01-01T15:57:56
192.168.1.5,8.8.8.8,UDP,80,29582,BENIGN,2024-01-06T03:41:16
192.168.1.10,8.8.4.4,ICMP,53,78363,Brute Force,2024-01-05T14:28:52
192.168.1.3,8.8.4.4,UDP,22,87877,BENIGN,2024-01-01T15:38:37
192.168.1.2,8.8.8.8,TCP,3389,74896,BENIGN,2024-01-01T00:08:48
192.168.1.8,8.8.8.8,TCP,53,72880,BENIGN,2024-01-05T09:28:31
192.168.1.3,8.8.8.8,UDP,22,19576,BENIGN,2024-01-05T05:22:00
192.168.1.10,9.9.9.9,TCP,25,82245,BENIGN,2024-01-03T18:53:18
192.168.1.10,1.1.1.1,TCP,22,1666,DoS-Hulk,2024-01-03T02:08:30
10.0.0.5,9.9.9.9,UDP,8080,79142,BENIGN,2024-01-06T17:52:45
192.168.1.8,8.8.4.4,ICMP,80,78631,BENIGN,2024-01-06T02:59:32
10.0.0.4,9.9.9.9,ICMP,443,33445,BENIGN,2024-01-03T00:38:30
192.168.1.7,8.8.4.4,ICMP,25,21826,BENIGN,2024-01-01T16:21:24
192.168.1.7,8.8.4.4,TCP,443,94314,BENIGN,2024-01-03T13:30:47
192.168.1.1,8.8.4.4,TCP,80,31341,BENIGN,2024-01-06T13:34:22
192.168.1.10,1.1.1.1,UDP,3389,55641,DDoS,2024-01-05T19:11:20
10.0.0.3,9.9.9.9,UDP,8080,15201,DoS-Hulk,2024-01-05T13:43:43
192.168.1.1,8.8.4.4,UDP,53,11687,DoS-GoldenEye,2024-01-06T13:20:43
10.0.0.1,8.8.8.8,UDP,8080,39195,BENIGN,2024-01-05T17:52:57
192.168.1.2,8.8.4.4,UDP,8080,80352,BENIGN,2024-01-01T10:09:13
192.168.1.4,8.8.4.4,ICMP,53,22502,BENIGN,2024-01-04T10:30:00
10.0.0.1,8.8.4.4,UDP,443,34903,DoS-Hulk,2024-01-05T00:19:25
192.168.1.10,9.9.9.9,TCP,80,33973,BENIGN,2024-01-05T12:54:07
192.168.1.6,1.1.1.1,UDP,25,77584,DoS-GoldenEye,2024-01-02T07:49:48
192.168.1.2,8.8.8.8,ICMP,22,91999,BENIGN,2024-01-07T06:54:04
10.0.0.2,8.8.8.8,ICMP,443,53886,BENIGN,2024-01-06T03:35:01
192.168.1.10,8.8.4.4,ICMP,80,21850,DDoS,2024-01-01T22:14:44
10.0.0.4,9.9.9.9,TCP,8080,87395,BENIGN,2024-01-03T13:03:48
10.0.0.1,9.9.9.9,ICMP,25,26125,BENIGN,2024-01-04T08:05:56
10.0.0.4,8.8.8.8,TCP,80,19472,BENIGN,2024-01-06T01:55:24
192.168.1.6,9.9.9.9,ICMP,80,1234,BENIGN,2024-01-05T01:33:36
192.168.1.5,1.1.1.1,ICMP,8080,63574,PortScan,2024-01-07T15:38:03
10.0.0.2,1.1.1.1,TCP,3389,99543,PortScan,2024-01-04T10:06:50
10.0.0.1,8.8.4.4,ICMP,25,70856,BENIGN,2024-01-04T09:34:04
192.168.1.7,8.8.8.8,UDP,80,76629,BENIGN,2024-01-04T00:12:28
192.168.1.2,9.9.9.9,ICMP,8080,33139,DDoS,2024-01-06T18:11:26
10.0.0.5,1.1.1.1,TCP,443,56432,Brute Force,2024-01-01T22:52:16
192.168.1.8,8.8.4.4,ICMP,22,35676,BENIGN,2024-01-05T04:14:13
192.168.1.10,1.1.1.1,UDP,53,56180,DoS-GoldenEye,2024-01-07T02:38:22
192.168.1.10,9.9.9.9,ICMP,8080,68878,BENIGN,2024-01-06T14:16:58
192.168.1.6,8.8.4.4,UDP,443,67303,Brute Force,2024-01-04T03:08:34
10.0.0.3,8.8.4.4,TCP,80,36490,DDoS,2024-01-01T01:14:38
192.168.1.10,1.1.1.1,ICMP,8080,90791,BENIGN,2024-01-03T14:02:56
10.0.0.5,8.8.8.8,ICMP,443,79014,BENIGN,2024-01-06T06:41:33
192.168.1.8,8.8.4.4,ICMP,22,91626,BENIGN,2024-01-03T12:48:57
10.0.0.5,1.1.1.1,ICMP,8080,3667,BENIGN,2024-01-02T08:17:46
192.168.1.5,8.8.4.4,UDP,53,79273,BENIGN,2024-01-03T22:36:16
10.0.0.3,8.8.4.4,UDP,22,9262,BENIGN,2024-01-05T08:53:55
10.0.0.3,9.9.9.9,TCP,25,17442,BENIGN,2024-01-03T21:54:10
192.168.1.1,9.9.9.9,TCP,25,55004,PortScan,2024-01-05T01:39:34
192.168.1.9,8.8.8.8,UDP,80,13487,BENIGN,2024-01-05T14:19:26
10.0.0.2,1.1.1.1,UDP,25,39357,BENIGN,2024-01-03T22:16:32
192.168.1.4,9.9.9.9,ICMP,80,85371,BENIGN,2024-01-06T23:19:20
192.168.1.7,1.1.1.1,UDP,443,59943,BENIGN,2024-01-05T06:34:09
10.0.0.4,8.8.8.8,TCP,80,82091,BENIGN,2024-01-01T22:16:53
10.0.0.2,8.8.8.8,UDP,8080,24480,BENIGN,2024-01-07T18:24:46
192.168.1.9,8.8.8.8,UDP,53,10267,DDoS,2024-01-04T20:54:03
192.168.1.5,8.8.4.4,ICMP,3389,67032,BENIGN,2024-01-05T00:30:23
192.168.1.7,1.1.1.1,UDP,53,42843,BENIGN,2024-01-04T14:20:52
10.0.0.5,8.8.8.8,TCP,25,72317,BENIGN,2024-01-07T08:07:02
192.168.1.3,8.8.8.8,TCP,25,68691,BENIGN,2024-01-07T13:22:19
192.168.1.10,8.8.8.8,UDP,3389,80506,BENIGN,2024-01-04T07:22:26
10.0.0.5,8.8.4.4,TCP,8080,65832,BENIGN,2024-01-02T21:31:52
10.0.0.4,8.8.4.4,UDP,22,43135,Brute Force,2024-01-02T20:53:21
192.168.1.2,1.1.1.1,ICMP,80,80957,BENIGN,2024-01-07T13:24:04
10.0.0.5,9.9.9.9,TCP,3389,96252,BENIGN,2024-01-03T00:48:47
192.168.1.3,8.8.8.8,TCP,3389,56800,BENIGN,2024-01-05T15:09:33
192.168.1.5,1.1.1.1,UDP,3389,98269,BENIGN,2024-01-06T19:57:52
192.168.1.3,9.9.9.9,ICMP,25,87053,BENIGN,2024-01-05T02:25:39
192.168.1.3,9.9.9.9,ICMP,53,3908,BENIGN,2024-01-03T22:50:14
192.168.1.9,9.9.9.9,UDP,8080,29787,BENIGN,2024-01-04T06:14:46
192.168.1.2,8.8.8.8,UDP,80,87372,BENIGN,2024-01-07T12:23:46
192.168.1.4,8.8.4.4,ICMP,25,45576,BENIGN,2024-01-05T11:16:12
192.168.1.6,9.9.9.9,TCP,80,85345,BENIGN,2024-01-02T13:35:34
10.0.0.4,9.9.9.9,UDP,25,93664,PortScan,2024-01-01T10:38:46
192.168.1.6,1.1.1.1,UDP,8080,46820,BENIGN,2024-01-06T16:50:38
192.168.1.3,9.9.9.9,TCP,25,83465,BENIGN,2024-01-02T12:51:51
192.168.1.6,9.9.9.9,TCP,443,93054,BENIGN,2024-01-02T23:32:25
192.168.1.1,1.1.1.1,UDP,443,44369,DoS-GoldenEye,2024-01-04T12:34:17
192.168.1.9,1.1.1.1,ICMP,3389,59065,DDoS,2024-01-06T13:26:48
192.168.1.5,8.8.8.8,TCP,53,62578,BENIGN,2024-01-07T18:30:18
192.168.1.2,8.8.4.4,ICMP,53,83675,BENIGN,2024-01-04T11:09:17
10.0.0.1,9.9.9.9,TCP,8080,51345,BENIGN,2024-01-05T03:59:04
192.168.1.1,8.8.4.4,UDP,8080,88075,BENIGN,2024-01-04T05:03:27
192.168.1.7,9.9.9.9,ICMP,80,27261,DoS-Hulk,2024-01-03T06:35:16
192.168.1.10,8.8.8.8,ICMP,80,37248,DoS-Hulk,2024-01-07T14:33:26
192.168.1.6,9.9.9.9,ICMP,53,3902,BENIGN,2024-01-01T03:04:40
192.168.1.7,1.1.1.1,TCP,25,80704,BENIGN,2024-01-04T04:14:46
192.168.1.10,8.8.4.4,TCP,53,36090,Brute Force,2024-01-01T09:15:17
192.168.1.1,8.8.4.4,TCP,22,11259,BENIGN,2024-01-02T13:30:28
192.168.1.1,1.1.1.1,TCP,8080,67163,Brute Force,2024-01-01T08:25:41
192.168.1.4,9.9.9.9,TCP,3389,99610,BENIGN,2024-01-05T13:29:41
192.168.1.4,1.1.1.1,UDP,53,72153,BENIGN,2024-01-01T15:32:12
10.0.0.5,8.8.8.8,TCP,8080,88397,BENIGN,2024-01-01T04:55:29
192.168.1.6,1.1.1.1,TCP,53,36826,Brute Force,2024-01-03T09:35:31
192.168.1.8,8.8.8.8,TCP,25,86074,BENIGN,2024-01-06T11:01:43
192.168.1.9,9.9.9.9,TCP,443,50034,BENIGN,2024-01-05T10:33:04
10.0.0.1,8.8.4.4,UDP,25,76300,BENIGN,2024-01-04T14:09:44
192.168.1.8,8.8.4.4,ICMP,443,80264,BENIGN,2024-01-07T22:02:12
192.168.1.6,8.8.8.8,UDP,443,85105,BENIGN,2024-01-03T21:54:08
192.168.1.7,1.1.1.1,ICMP,25,82877,BENIGN,2024-01-02T00:10:09
192.168.1.5,8.8.4.4,UDP,22,73389,BENIGN,2024-01-03T17:19:09
192.168.1.3,8.8.4.4,TCP,25,86975,BENIGN,2024-01-05T10:53:19
10.0.0.5,8.8.8.8,UDP,25,69514,BENIGN,2024-01-07T01:49:01
10.0.0.3,8.8.8.8,UDP,25,41169,BENIGN,2024-01-02T04:02:37
192.168.1.10,1.1.1.1,TCP,443,49155,PortScan,2024-01-06T23:08:17
192.168.1.5,8.8.4.4,TCP,22,26905,BENIGN,2024-01-01T11:45:20
10.0.0.1,1.1.1.1,UDP,25,50656,DoS-GoldenEye,2024-01-04T04:20:07
192.168.1.1,1.1.1.1,UDP,22,24813,BENIGN,2024-01-05T09:32:58
192.168.1.4,1.1.1.1,ICMP,22,22189,BENIGN,2024-01-04T10:52:13
192.168.1.5,8.8.8.8,ICMP,25,22758,PortScan,2024-01-03T10:20:03
192.168.1.7,1.1.1.1,UDP,25,2990,Brute Force,2024-01-07T23:44:08
192.168.1.3,8.8.8.8,ICMP,22,47508,BENIGN,2024-01-02T23:59:29
192.168.1.10,8.8.4.4,ICMP,8080,8112,BENIGN,2024-01-01T07:50:16
10.0.0.4,9.9.9.9,ICMP,443,11705,BENIGN,2024-01-02T15:41:56
10.0.0.1,1.1.1.1,TCP,443,39747,DoS-GoldenEye,2024-01-05T22:26:29
192.168.1.9,8.8.8.8,TCP,80,39762,BENIGN,2024-01-03T19:55:52
192.168.1.9,8.8.4.4,UDP,22,26593,BENIGN,2024-01-03T14:25:50
10.0.0.1,9.9.9.9,ICMP,80,60613,BENIGN,2024-01-06T04:31:26
192.168.1.2,1.1.1.1,UDP,80,38157,BENIGN,2024-01-02T13:24:20
192.168.1.2,1.1.1.1,TCP,3389,21782,BENIGN,2024-01-02T01:08:25
10.0.0.2,1.1.1.1,ICMP,22,29432,DDoS,2024-01-01T11:29:09
192.168.1.10,8.8.4.4,ICMP,22,21433,BENIGN,2024-01-07T09:06:16
192.168.1.1,8.8.8.8,ICMP,53,88891,Brute Force,2024-01-06T00:03:10
192.168.1.6,1.1.1.1,TCP,22,75109,BENIGN,2024-01-02T07:22:03
10.0.0.4,8.8.8.8,ICMP,80,9288,BENIGN,2024-01-03T15:11:37
192.168.1.7,1.1.1.1,TCP,53,19971,BENIGN,2024-01-03T20:00:47
10.0.0.5,9.9.9.9,UDP,22,39473,DoS-GoldenEye,2024-01-01T20:09:26
192.168.1.2,8.8.8.8,ICMP,80,90642,DDoS,2024-01-07T15:34:28
192.168.1.2,8.8.8.8,ICMP,3389,62901,DDoS,2024-01-04T12:37:56
10.0.0.4,8.8.8.8,TCP,80,94757,BENIGN,2024-01-03T11:59:08
192.168.1.1,1.1.1.1,UDP,3389,34637,DoS-GoldenEye,2024-01-05T11:09:09
192.168.1.8,8.8.8.8,UDP,8080,62326,BENIGN,2024-01-05T17:50:26
10.0.0.4,9.9.9.9,UDP,443,98552,BENIGN,2024-01-02T20:42:32
10.0.0.4,9.9.9.9,TCP,80,9962,BENIGN,2024-01-05T13:54:13
192.168.1.4,8.8.8.8,UDP,22,25769,DoS-Hulk,2024-01-07T00:53:47
192.168.1.9,8.8.8.8,TCP,25,88159,Brute Force,2024-01-01T15:58:55
10.0.0.5,9.9.9.9,TCP,80,99674,BENIGN,2024-01-07T22:59:41
10.0.0.4,1.1.1.1,TCP,53,52389,BENIGN,2024-01-06T14:28:02
192.168.1.6,8.8.4.4,UDP,8080,52122,BENIGN,2024-01-05T19:41:48
192.168.1.4,1.1.1.1,TCP,80,90542,BENIGN,2024-01-06T14:20:16
192.168.1.8,8.8.8.8,ICMP,25,41817,BENIGN,2024-01-07T08:18:36
10.0.0.3,8.8.8.8,ICMP,53,8711,DoS-GoldenEye,2024-01-04T07:54:35
192.168.1.9,9.9.9.9,TCP,80,24034,BENIGN,2024-01-03T14:58:24
10.0.0.4,8.8.8.8,UDP,443,70160,BENIGN,2024-01-06T22:59:27
10.0.0.5,1.1.1.1,ICMP,25,22526,BENIGN,2024-01-03T22:53:49
192.168.1.10,8.8.8.8,ICMP,53,24545,BENIGN,2024-01-02T17:24:05
10.0.0.5,8.8.4.4,ICMP,3389,90861,BENIGN,2024-01-02T17:10:40
192.168.1.9,8.8.4.4,ICMP,443,46770,BENIGN,2024-01-04T20:08:52
192.168.1.2,1.1.1.1,ICMP,3389,15085,Brute Force,2024-01-07T23:48:13
10.0.0.3,8.8.8.8,TCP,443,68176,Brute Force,2024-01-03T00:05:12
192.168.1.4,9.9.9.9,UDP,8080,73604,DoS-GoldenEye,2024-01-03T12:03:27
192.168.1.8,1.1.1.1,UDP,8080,83318,BENIGN,2024-01-03T08:04:19
192.168.1.4,8.8.8.8,TCP,443,91176,BENIGN,2024-01-03T20:33:39
192.168.1.8,8.8.4.4,ICMP,443,54271,BENIGN,2024-01-06T02:39:06
192.168.1.5,9.9.9.9,ICMP,53,93385,DDoS,2024-01-04T05:24:17
192.168.1.4,9.9.9.9,TCP,80,5158,BENIGN,2024-01-05T20:36:10
192.168.1.8,8.8.4.4,UDP,80,75477,BENIGN,2024-01-06T08:49:08
192.168.1.1,8.8.8.8,UDP,443,67390,BENIGN,2024-01-04T15:56:15
192.168.1.2,8.8.8.8,ICMP,3389,35404,BENIGN,2024-01-04T01:42:34
192.168.1.6,9.9.9.9,TCP,8080,14877,DoS-GoldenEye,2024-01-04T18:45:42
10.0.0.2,9.9.9.9,TCP,22,54373,DoS-Hulk,2024-01-07T12:59:58
192.168.1.2,8.8.4.4,UDP,22,26084,BENIGN,2024-01-05T13:14:30
192.168.1.9,1.1.1.1,UDP,25,98186,BENIGN,2024-01-01T06:26:50
192.168.1.6,8.8.4.4,ICMP,25,35438,DoS-GoldenEye,2024-01-05T14:24:58
10.0.0.5,8.8.4.4,TCP,25,52297,Brute Force,2024-01-07T01:51:41
192.168.1.7,8.8.4.4,TCP,53,59354,Brute Force,2024-01-02T02:04:12
10.0.0.3,8.8.8.8,TCP,443,88790,Brute Force,2024-01-04T07:25:37
192.168.1.6,8.8.4.4,UDP,3389,74365,BENIGN,2024-01-05T07:09:36
10.0.0.3,9.9.9.9,TCP,22,30360,BENIGN,2024-01-01T02:01:22
192.168.1.2,9.9.9.9,ICMP,80,20047,PortScan,2024-01-07T00:37:43
192.168.1.4,9.9.9.9,ICMP,53,35103,DoS-GoldenEye,2024-01-02T12:36:54
10.0.0.1,9.9.9.9,ICMP,3389,27318,BENIGN,2024-01-05T17:45:51
192.168.1.4,8.8.4.4,ICMP,3389,7355,DoS-GoldenEye,2024-01-04T22:37:03
10.0.0.1,9.9.9.9,TCP,3389,76839,PortScan,2024-01-03T08:24:46
10.0.0.3,8.8.8.8,UDP,25,47379,BENIGN,2024-01-01T09:39:16
192.168.1.2,1.1.1.1,UDP,3389,90955,BENIGN,2024-01-04T03:37:13
10.0.0.3,8.8.8.8,TCP,443,69265,PortScan,2024-01-04T01:21:52
192.168.1.4,9.9.9.9,UDP,22,2144,BENIGN,2024-01-06T02:19:33
192.168.1.8,8.8.4.4,ICMP,25,75650,BENIGN,2024-01-05T01:41:15
192.168.1.2,8.8.4.4,TCP,8080,46682,PortScan,2024-01-04T02:17:53
10.0.0.2,9.9.9.9,UDP,8080,43262,BENIGN,2024-01-04T13:32:29
192.168.1.2,9.9.9.9,ICMP,25,46463,BENIGN,2024-01-06T06:44:19
192.168.1.6,1.1.1.1,ICMP,22,1670,BENIGN,2024-01-02T08:41:38
10.0.0.5,8.8.8.8,ICMP,53,26929,BENIGN,2024-01-04T06:54:21
192.168.1.10,8.8.4.4,ICMP,3389,41902,BENIGN,2024-01-03T05:37:48
10.0.0.1,8.8.8.8,UDP,25,27999,BENIGN,2024-01-07T16:25:58
192.168.1.3,9.9.9.9,UDP,25,67521,BENIGN,2024-01-06T21:40:41
10.0.0.1,8.8.8.8,TCP,22,58421,DoS-Hulk,2024-01-01T03:42:59
192.168.1.2,1.1.1.1,ICMP,25,81752,BENIGN,2024-01-04T10:40:59
192.168.1.6,9.9.9.9,UDP,22,96787,BENIGN,2024-01-03T21:43:57
192.168.1.5,8.8.4.4,ICMP,443,11878,BENIGN,2024-01-04T12:00:29
10.0.0.2,1.1.1.1,UDP,25,46054,BENIGN,2024-01-02T19:37:05
10.0.0.5,1.1.1.1,ICMP,80,63459,DoS-GoldenEye,2024-01-03T01:13:10
10.0.0.3,9.9.9.9,ICMP,443,53234,BENIGN,2024-01-06T23:17:19
192.168.1.9,8.8.8.8,ICMP,80,6427,BENIGN,2024-01-02T16:20:49
192.168.1.6,9.9.9.9,UDP,25,59914,BENIGN,2024-01-06T17:34:58
192.168.1.2,8.8.4.4,ICMP,8080,17125,BENIGN,2024-01-01T18:51:34
10.0.0.4,9.9.9.9,TCP,25,68485,PortScan,2024-01-04T08:51:19
10.0.0.2,8.8.8.8,UDP,25,75709,BENIGN,2024-01-02T11:11:30
192.168.1.7,8.8.8.8,TCP,443,52702,BENIGN,2024-01-04T03:05:17
10.0.0.2,8.8.8.8,TCP,8080,66270,BENIGN,2024-01-03T22:13:49
192.168.1.10,9.9.9.9,UDP,3389,39871,BENIGN,2024-01-03T02:13:59
192.168.1.5,9.9.9.9,TCP,25,87985,DoS-Hulk,2024-01-07T06:20:54
10.0.0.4,8.8.4.4,ICMP,80,31711,DDoS,2024-01-07T00:46:25
10.0.0.1,9.9.9.9,UDP,8080,88533,Brute Force,2024-01-07T00:20:50
192.168.1.1,9.9.9.9,ICMP,8080,15959,BENIGN,2024-01-02T18:49:33
192.168.1.3,8.8.4.4,TCP,80,11443,BENIGN,2024-01-07T17:38:03
192.168.1.9,1.1.1.1,TCP,53,63417,PortScan,2024-01-07T22:32:04
192.168.1.1,9.9.9.9,ICMP,53,54093,Brute Force,2024-01-01T05:41:17
192.168.1.7,8.8.4.4,ICMP,3389,26742,BENIGN,2024-01-07T15:59:57
10.0.0.4,8.8.4.4,UDP,22,53822,Brute Force,2024-01-04T17:32:53
10.0.0.4,1.1.1.1,TCP,3389,94115,BENIGN,2024-01-01T00:20:20
192.168.1.4,9.9.9.9,TCP,3389,99323,PortScan,2024-01-01T06:10:03
10.0.0.3,1.1.1.1,UDP,8080,8065,BENIGN,2024-01-07T09:42:44
10.0.0.3,9.9.9.9,ICMP,25,57069,BENIGN,2024-01-03T17:28:35
192.168.1.8,8.8.8.8,ICMP,8080,30846,BENIGN,2024-01-04T07:30:21
192.168.1.10,1.1.1.1,ICMP,25,90744,BENIGN,2024-01-06T06:45:34
192.168.1.5,9.9.9.9,UDP,25,23168,BENIGN,2024-01-05T23:22:34
10.0.0.4,9.9.9.9,UDP,25,35361,BENIGN,2024-01-05T03:07:24
192.168.1.8,1.1.1.1,UDP,53,51895,BENIGN,2024-01-05T08:59:19
192.168.1.2,1.1.1.1,ICMP,22,58656,BENIGN,2024-01-04T07:03:52
192.168.1.10,8.8.4.4,TCP,3389,5389,BENIGN,2024-01-03T08:27:26
10.0.0.3,1.1.1.1,TCP,22,24466,BENIGN,2024-01-06T07:25:13
192.168.1.7,1.1.1.1,TCP,80,16484,Brute Force,2024-01-05T17:17:13
10.0.0.5,8.8.4.4,UDP,80,48756,BENIGN,2024-01-06T09:07:15
192.168.1.1,8.8.8.8,UDP,3389,33904,BENIGN,2024-01-01T11:25:27
192.168.1.4,8.8.4.4,TCP,53,67594,DoS-Hulk,2024-01-05T03:51:22
192.168.1.3,8.8.4.4,UDP,53,97700,BENIGN,2024-01-06T19:24:45
192.168.1.3,8.8.4.4,ICMP,8080,26328,BENIGN,2024-01-06T20:26:50
192.168.1.10,8.8.8.8,TCP,25,47044,DoS-GoldenEye,2024-01-03T13:08:59
10.0.0.5,9.9.9.9,ICMP,80,25544,BENIGN,2024-01-02T15:36:49
192.168.1.4,1.1.1.1,UDP,80,19688,BENIGN,2024-01-07T11:11:11
10.0.0.2,9.9.9.9,TCP,3389,68209,Brute Force,2024-01-03T19:14:52
10.0.0.5,1.1.1.1,UDP,25,23262,BENIGN,2024-01-03T06:14:45
192.168.1.10,1.1.1.1,TCP,22,30649,BENIGN,2024-01-03T18:49:32
10.0.0.4,8.8.8.8,TCP,8080,90923,DoS-Hulk,2024-01-04T18:55:59
192.168.1.4,8.8.4.4,TCP,80,97494,BENIGN,2024-01-06T09:50:24
192.168.1.4,1.1.1.1,TCP,3389,25875,BENIGN,2024-01-02T12:03:22
192.168.1.9,1.1.1.1,ICMP,443,48221,BENIGN,2024-01-05T20:06:27
192.168.1.2,1.1.1.1,UDP,25,63914,BENIGN,2024-01-07T15:26:56
192.168.1.1,8.8.4.4,UDP,80,57757,BENIGN,2024-01-02T05:25:35
10.0.0.3,8.8.4.4,ICMP,25,14999,BENIGN,2024-01-06T19:05:14
192.168.1.10,9.9.9.9,ICMP,22,85630,Brute Force,2024-01-05T16:28:40
